anon_school,anon_class,anon_pid,p_D,p_A,p_S
SCH_009,CLS_0183,P005236,0.5131780505180359,0.4791063666343689,0.5288629531860352
SCH_009,CLS_0183,P006511,0.46741941571235657,0.46871352195739746,0.4598940908908844
SCH_009,CLS_0183,P007087,0.4831276834011078,0.4487130641937256,0.49070626497268677
SCH_009,CLS_0185,P001765,0.4793494641780853,0.44481950998306274,0.48975202441215515
SCH_009,CLS_0185,P002139,0.4715714454650879,0.47755929827690125,0.4649582803249359
SCH_009,CLS_0185,P002533,0.6841742396354675,0.5828684568405151,0.6274437308311462
SCH_009,CLS_0185,P002825,0.6529402732849121,0.5891523361206055,0.5987255573272705
SCH_009,CLS_0185,P003097,0.7360104918479919,0.6513098478317261,0.6743065118789673
SCH_009,CLS_0185,P007699,0.7355251908302307,0.6962717771530151,0.6509349942207336
SCH_009,CLS_0200,P002484,0.4579692482948303,0.4734538495540619,0.46310582756996155
SCH_009,CLS_0200,P006665,0.7009909749031067,0.6132465600967407,0.6406778693199158
SCH_009,CLS_0200,P007038,0.516262948513031,0.48370635509490967,0.5039249062538147
SCH_009,CLS_0216,P002300,0.5509053468704224,0.5496779084205627,0.519225537776947
SCH_009,CLS_0216,P004311,0.5239303112030029,0.49719637632369995,0.5144001245498657
SCH_009,CLS_0230,P000334,0.5687974691390991,0.5365834832191467,0.5451966524124146
SCH_009,CLS_0230,P001695,0.4850565195083618,0.46938908100128174,0.4892543852329254
SCH_009,CLS_0230,P002595,0.5240535140037537,0.5099482536315918,0.5319699048995972
SCH_009,CLS_0230,P006449,0.5249166488647461,0.521225094795227,0.5001513361930847
SCH_009,CLS_0243,P002865,0.6732780337333679,0.6180224418640137,0.6039639115333557
SCH_009,CLS_0243,P007024,0.451092928647995,0.40866827964782715,0.45345625281333923
SCH_009,CLS_0251,P001926,0.5273473858833313,0.5263411402702332,0.49856626987457275
SCH_009,CLS_0251,P002525,0.5888470411300659,0.5477136969566345,0.5253740549087524
SCH_009,CLS_0251,P002755,0.5206434726715088,0.503501832485199,0.48733633756637573
SCH_009,CLS_0251,P005257,0.5566179156303406,0.5611301064491272,0.5170416831970215
SCH_009,CLS_0251,P006718,0.6586503982543945,0.5851238965988159,0.5909600853919983
SCH_009,CLS_0251,P007427,0.7579666376113892,0.6907379627227783,0.6855032444000244
SCH_010,CLS_0011,P001143,0.48593154549598694,0.48805707693099976,0.4442102611064911
SCH_010,CLS_0011,P004412,0.5499746203422546,0.548851728439331,0.4874402582645416
SCH_010,CLS_0011,P004802,0.674264669418335,0.6686824560165405,0.5741912722587585
SCH_010,CLS_0011,P005312,0.4127615690231323,0.37895628809928894,0.41395026445388794
SCH_010,CLS_0011,P007144,0.4748721420764923,0.4703076183795929,0.44066017866134644
SCH_010,CLS_0013,P000725,0.49533528089523315,0.49571651220321655,0.4644741714000702
SCH_010,CLS_0013,P001756,0.5381900668144226,0.5512670278549194,0.49361279606819153
SCH_010,CLS_0013,P003460,0.6329042315483093,0.6377716660499573,0.5607279539108276
SCH_010,CLS_0022,P000907,0.5611670017242432,0.5460651516914368,0.49960583448410034
SCH_010,CLS_0022,P001831,0.4798963963985443,0.48000431060791016,0.4397684931755066
SCH_010,CLS_0022,P001854,0.5000476241111755,0.5094804763793945,0.4609258472919464
SCH_010,CLS_0022,P003171,0.4467816650867462,0.44566935300827026,0.41920822858810425
SCH_010,CLS_0022,P004205,0.6104406118392944,0.6357587575912476,0.5549083352088928
SCH_010,CLS_0022,P004206,0.4996986985206604,0.506422758102417,0.46512171626091003
SCH_010,CLS_0022,P004452,0.7052316069602966,0.6939338445663452,0.61701899766922
SCH_010,CLS_0022,P005838,0.4638468325138092,0.45975133776664734,0.42672595381736755
SCH_010,CLS_0022,P006100,0.5584686398506165,0.5784291625022888,0.5335058569908142
SCH_010,CLS_0022,P007100,0.55621737241745,0.5587807893753052,0.5092743635177612
SCH_010,CLS_0022,P007587,0.5158224105834961,0.5303873419761658,0.5092105269432068
SCH_010,CLS_0033,P000304,0.5087008476257324,0.5390447378158569,0.49279147386550903
SCH_010,CLS_0033,P001728,0.5398690700531006,0.5443442463874817,0.5047170519828796
SCH_010,CLS_0045,P000070,0.5727160573005676,0.5662693381309509,0.5235717296600342
SCH_010,CLS_0045,P000359,0.5837096571922302,0.5898576974868774,0.5310634970664978
SCH_010,CLS_0045,P000580,0.49853891134262085,0.5155162811279297,0.49472007155418396
SCH_010,CLS_0045,P001491,0.49456366896629333,0.47582942247390747,0.46610307693481445
SCH_010,CLS_0045,P002188,0.49330487847328186,0.5048611164093018,0.48197123408317566
SCH_010,CLS_0045,P003602,0.6221045255661011,0.6189050674438477,0.542914092540741
SCH_010,CLS_0045,P003729,0.560931384563446,0.5827853679656982,0.5380887389183044
SCH_010,CLS_0045,P003812,0.3713959753513336,0.39853042364120483,0.3541378676891327
SCH_010,CLS_0045,P004501,0.5821593999862671,0.5726568698883057,0.520780086517334
SCH_010,CLS_0045,P005911,0.5883695483207703,0.591058075428009,0.5311539173126221
SCH_010,CLS_0045,P006236,0.5107476115226746,0.5314387679100037,0.4992872476577759
SCH_010,CLS_0045,P006941,0.3429521322250366,0.3974403440952301,0.3669396936893463
SCH_010,CLS_0045,P007334,0.6387755870819092,0.6387479901313782,0.5675972104072571
SCH_010,CLS_0045,P007678,0.5428855419158936,0.5290769338607788,0.500960648059845
SCH_010,CLS_0046,P000442,0.5265980362892151,0.493118017911911,0.4818350076675415
SCH_010,CLS_0046,P004003,0.5089304447174072,0.5045011043548584,0.48274266719818115
SCH_010,CLS_0046,P007732,0.63191819190979,0.6434868574142456,0.5594953894615173
SCH_010,CLS_0047,P004106,0.5483410358428955,0.5666834115982056,0.5276445150375366
SCH_010,CLS_0047,P005436,0.5252639651298523,0.5360631942749023,0.4999384880065918
SCH_010,CLS_0047,P006695,0.5054690837860107,0.5113495588302612,0.48039233684539795
SCH_010,CLS_0065,P002342,0.49057093262672424,0.5114743113517761,0.4835211932659149
SCH_010,CLS_0065,P002952,0.53277188539505,0.5517117381095886,0.4893192946910858
SCH_010,CLS_0065,P002993,0.4754524230957031,0.47942256927490234,0.4354972839355469
SCH_010,CLS_0079,P000890,0.42508837580680847,0.4584488868713379,0.43761488795280457
SCH_010,CLS_0079,P002029,0.49029257893562317,0.49858802556991577,0.45895183086395264
SCH_010,CLS_0079,P002332,0.6326782703399658,0.5969399809837341,0.5581932067871094
SCH_010,CLS_0079,P003609,0.5261010527610779,0.5163506865501404,0.47292816638946533
SCH_010,CLS_0079,P004326,0.4178418517112732,0.4697461426258087,0.4418540596961975
SCH_010,CLS_0079,P004447,0.5136688351631165,0.5257759690284729,0.478202760219574
SCH_010,CLS_0079,P005899,0.4402417242527008,0.434417188167572,0.4116925597190857
SCH_010,CLS_0079,P006042,0.43673980236053467,0.4215657114982605,0.4146476089954376
SCH_010,CLS_0079,P006061,0.5568568706512451,0.5710645914077759,0.5237399339675903
SCH_010,CLS_0079,P007393,0.46908366680145264,0.48704206943511963,0.42651867866516113
SCH_010,CLS_0089,P000635,0.5401844382286072,0.5718322992324829,0.5146039128303528
SCH_010,CLS_0100,P002477,0.5065887570381165,0.5341719388961792,0.49633610248565674
SCH_010,CLS_0100,P003907,0.49832218885421753,0.4929260015487671,0.468554824590683
SCH_010,CLS_0100,P005560,0.5427473187446594,0.543899416923523,0.5064730644226074
SCH_010,CLS_0100,P006159,0.5368209481239319,0.5519120693206787,0.5219467282295227
SCH_010,CLS_0104,P001202,0.553675651550293,0.5665479302406311,0.5168223977088928
SCH_010,CLS_0104,P003489,0.5131583213806152,0.5019823312759399,0.4636257588863373
SCH_010,CLS_0104,P006271,0.39529815316200256,0.4035656750202179,0.3761313557624817
SCH_010,CLS_0115,P001100,0.5574326515197754,0.5240317583084106,0.4958842396736145
SCH_010,CLS_0115,P002124,0.426418274641037,0.47737041115760803,0.4641709625720978
SCH_010,CLS_0115,P002474,0.3775763511657715,0.4372071623802185,0.39150768518447876
SCH_010,CLS_0115,P003022,0.5111791491508484,0.49178966879844666,0.46858710050582886
SCH_010,CLS_0115,P003067,0.4754001200199127,0.5078215599060059,0.4777452349662781
SCH_010,CLS_0115,P005853,0.5351473689079285,0.552401602268219,0.5131983757019043
SCH_010,CLS_0115,P007580,0.3852471113204956,0.3999444544315338,0.3949544429779053
SCH_010,CLS_0125,P001629,0.5087028741836548,0.5145377516746521,0.4718003273010254
SCH_010,CLS_0125,P006365,0.5386171936988831,0.5423961877822876,0.48598340153694153
SCH_010,CLS_0125,P007090,0.6244651675224304,0.6354721188545227,0.5596203207969666
SCH_010,CLS_0135,P000102,0.4809424579143524,0.48923274874687195,0.4382054805755615
SCH_010,CLS_0135,P000601,0.6194663047790527,0.6307165026664734,0.5571874976158142
SCH_010,CLS_0135,P001172,0.566311776638031,0.5685831308364868,0.5148410797119141
SCH_010,CLS_0135,P001525,0.6377519965171814,0.6412786245346069,0.5680474042892456
SCH_010,CLS_0135,P001566,0.4280768632888794,0.4882160425186157,0.43541112542152405
SCH_010,CLS_0135,P001579,0.551925778388977,0.5481944680213928,0.5134633779525757
SCH_010,CLS_0135,P002119,0.4615039527416229,0.4347868859767914,0.4408063292503357
SCH_010,CLS_0135,P004047,0.444903165102005,0.44614967703819275,0.4334099590778351
SCH_010,CLS_0135,P004888,0.47626176476478577,0.4649514853954315,0.45501789450645447
SCH_010,CLS_0135,P005739,0.5678877234458923,0.5889668464660645,0.5330523252487183
SCH_010,CLS_0135,P006715,0.5034621357917786,0.49653175473213196,0.46955692768096924
SCH_010,CLS_0136,P000226,0.5244925618171692,0.5344734787940979,0.48485684394836426
SCH_010,CLS_0136,P004188,0.5299307703971863,0.5523707866668701,0.49352702498435974
SCH_010,CLS_0141,P000314,0.5575057864189148,0.5677875876426697,0.5245248079299927
SCH_010,CLS_0141,P001526,0.537114143371582,0.528343141078949,0.4832875728607178
SCH_010,CLS_0141,P003244,0.4925936758518219,0.49878036975860596,0.4577574133872986
SCH_010,CLS_0141,P004136,0.7910593152046204,0.7667864561080933,0.6916624307632446
SCH_010,CLS_0143,P002878,0.5495411157608032,0.5718234181404114,0.5280576944351196
SCH_010,CLS_0143,P002909,0.511310338973999,0.5227213501930237,0.47734808921813965
SCH_010,CLS_0143,P003034,0.6012631058692932,0.6091552972793579,0.5533221364021301
SCH_010,CLS_0143,P006684,0.5320259928703308,0.5436650514602661,0.49932998418807983
SCH_010,CLS_0143,P007706,0.7097321152687073,0.7137187123298645,0.6050701141357422
SCH_010,CLS_0150,P000515,0.49212396144866943,0.49529555439949036,0.4605766534805298
SCH_010,CLS_0150,P000817,0.2906956076622009,0.3460107147693634,0.28454074263572693
SCH_010,CLS_0150,P000973,0.3735369145870209,0.4230002760887146,0.4220524728298187
SCH_010,CLS_0150,P001481,0.4452555775642395,0.4676947593688965,0.45735666155815125
SCH_010,CLS_0150,P001537,0.33764538168907166,0.39086320996284485,0.34957778453826904
SCH_010,CLS_0150,P001650,0.3496660888195038,0.4006691575050354,0.33560219407081604
SCH_010,CLS_0150,P002962,0.5307126045227051,0.5481457114219666,0.517083466053009
SCH_010,CLS_0150,P003451,0.5328403115272522,0.5605085492134094,0.5236537456512451
SCH_010,CLS_0150,P003606,0.5008692741394043,0.4954458773136139,0.45671388506889343
SCH_010,CLS_0150,P003708,0.3464372754096985,0.39604637026786804,0.3579033613204956
SCH_010,CLS_0150,P005209,0.3247357904911041,0.38078421354293823,0.28497815132141113
SCH_010,CLS_0150,P005324,0.4356662929058075,0.4849957525730133,0.4463532567024231
SCH_010,CLS_0150,P006828,0.6024929285049438,0.6101529002189636,0.5443987846374512
SCH_010,CLS_0155,P000575,0.5084102749824524,0.5180143117904663,0.46697404980659485
SCH_010,CLS_0155,P003379,0.513972818851471,0.5161072611808777,0.4903252422809601
SCH_010,CLS_0155,P006410,0.4720118045806885,0.5225600600242615,0.47816622257232666
SCH_010,CLS_0159,P000749,0.5216742753982544,0.5315577983856201,0.4756816625595093
SCH_010,CLS_0159,P007558,0.5669884085655212,0.5826752185821533,0.5361846089363098
SCH_010,CLS_0160,P002847,0.5451201796531677,0.5615480542182922,0.49340102076530457
SCH_010,CLS_0160,P003570,0.5496883988380432,0.5480833649635315,0.5004670023918152
SCH_010,CLS_0163,P001066,0.47505712509155273,0.4711468815803528,0.4518006145954132
SCH_010,CLS_0163,P003404,0.46381232142448425,0.4560876786708832,0.4465930759906769
SCH_010,CLS_0165,P000079,0.5375627279281616,0.5644727349281311,0.5175970196723938
SCH_010,CLS_0165,P000105,0.5792349576950073,0.526890218257904,0.517270565032959
SCH_010,CLS_0165,P000789,0.4659441113471985,0.4556487202644348,0.4281439781188965
SCH_010,CLS_0165,P000979,0.5384091138839722,0.5496771335601807,0.5007197260856628
SCH_010,CLS_0165,P001087,0.46054136753082275,0.4498690962791443,0.41741037368774414
SCH_010,CLS_0165,P001573,0.4766893684864044,0.48590534925460815,0.43474605679512024
SCH_010,CLS_0165,P001869,0.46552562713623047,0.46084779500961304,0.4273706078529358
SCH_010,CLS_0165,P002206,0.530521810054779,0.5323199033737183,0.5029757022857666
SCH_010,CLS_0165,P003504,0.5009682178497314,0.5235072374343872,0.4987095594406128
SCH_010,CLS_0165,P005586,0.4506629705429077,0.47914865612983704,0.4591561257839203
SCH_010,CLS_0169,P001383,0.6390200853347778,0.6524181962013245,0.5678466558456421
SCH_010,CLS_0169,P005527,0.5524007678031921,0.5715768933296204,0.5170748233795166
SCH_010,CLS_0172,P001029,0.4657719135284424,0.459617018699646,0.4310125708580017
SCH_010,CLS_0172,P002146,0.3138847053050995,0.3692336082458496,0.304126113653183
SCH_010,CLS_0172,P002603,0.6343046426773071,0.6242899894714355,0.5397735834121704
SCH_010,CLS_0172,P002990,0.4141973555088043,0.42208564281463623,0.3894285559654236
SCH_010,CLS_0172,P004040,0.3527235984802246,0.378363698720932,0.38762757182121277
SCH_010,CLS_0172,P005056,0.4144376814365387,0.4415823817253113,0.4343080520629883
SCH_010,CLS_0172,P005242,0.6217612624168396,0.6114791631698608,0.5486224293708801
SCH_010,CLS_0172,P007062,0.4673190116882324,0.4766237139701843,0.451104074716568
SCH_010,CLS_0172,P007333,0.3948836326599121,0.3982464075088501,0.36551186442375183
SCH_010,CLS_0178,P000021,0.4748517870903015,0.4815509021282196,0.4371543824672699
SCH_010,CLS_0178,P000816,0.6185560822486877,0.625844419002533,0.5630262494087219
SCH_010,CLS_0178,P002423,0.703245997428894,0.7002781629562378,0.6196325421333313
SCH_010,CLS_0178,P004416,0.5215118527412415,0.5408504605293274,0.5132403373718262
SCH_010,CLS_0178,P005066,0.46420106291770935,0.505759060382843,0.48412811756134033
SCH_010,CLS_0178,P006922,0.49693697690963745,0.5158495306968689,0.47503235936164856
SCH_010,CLS_0178,P007519,0.6984761357307434,0.675518810749054,0.6018977761268616
SCH_010,CLS_0190,P000404,0.3851408362388611,0.4294406473636627,0.4019256830215454
SCH_010,CLS_0190,P000487,0.37214696407318115,0.4298301339149475,0.4516018033027649
SCH_010,CLS_0190,P000602,0.4593107998371124,0.4525966942310333,0.4318563640117645
SCH_010,CLS_0190,P000631,0.5073783993721008,0.5130400657653809,0.5033037662506104
SCH_010,CLS_0190,P000644,0.4513578414916992,0.44618433713912964,0.4441622495651245
SCH_010,CLS_0190,P001424,0.35987749695777893,0.42373576760292053,0.38922056555747986
SCH_010,CLS_0190,P001953,0.5830007791519165,0.5636559724807739,0.5297890901565552
SCH_010,CLS_0190,P002463,0.4815175533294678,0.4705917239189148,0.4521930515766144
SCH_010,CLS_0190,P002619,0.3605879545211792,0.4168206751346588,0.4031725227832794
SCH_010,CLS_0190,P004010,0.5231624245643616,0.5211003422737122,0.4984073340892792
SCH_010,CLS_0190,P004985,0.4854606091976166,0.5071709156036377,0.49405062198638916
SCH_010,CLS_0190,P005842,0.4532192647457123,0.46060630679130554,0.4453848600387573
SCH_010,CLS_0190,P005903,0.5866559743881226,0.6067594885826111,0.5304180383682251
SCH_010,CLS_0190,P006849,0.3933652639389038,0.3937339186668396,0.36673814058303833
SCH_010,CLS_0190,P007059,0.44436755776405334,0.430381178855896,0.43068745732307434
SCH_010,CLS_0190,P007271,0.5992588996887207,0.6061965823173523,0.5389469265937805
SCH_010,CLS_0190,P007632,0.4273557960987091,0.4284197688102722,0.41521939635276794
SCH_010,CLS_0193,P000302,0.3708331286907196,0.4267590343952179,0.39099738001823425
SCH_010,CLS_0193,P000402,0.5990226864814758,0.6056192517280579,0.5439929366111755
SCH_010,CLS_0193,P000590,0.6129656434059143,0.6016819477081299,0.5451155304908752
SCH_010,CLS_0193,P002480,0.4905887842178345,0.48591697216033936,0.44746193289756775
SCH_010,CLS_0193,P003216,0.5816760659217834,0.5925223231315613,0.5495476126670837
SCH_010,CLS_0193,P005552,0.2647292912006378,0.31740379333496094,0.21875284612178802
SCH_010,CLS_0193,P007259,0.5594789385795593,0.5710065960884094,0.5357643365859985
SCH_010,CLS_0201,P004720,0.4474780559539795,0.45753931999206543,0.4448629915714264
SCH_010,CLS_0201,P005644,0.6402283310890198,0.6196639537811279,0.5588632822036743
SCH_010,CLS_0201,P006721,0.5615353584289551,0.5880715847015381,0.512913167476654
SCH_010,CLS_0202,P004292,0.41277629137039185,0.45462846755981445,0.4097220301628113
SCH_010,CLS_0203,P005064,0.43829992413520813,0.4817578196525574,0.4494149088859558
SCH_010,CLS_0209,P000722,0.46300315856933594,0.45756277441978455,0.41935986280441284
SCH_010,CLS_0209,P001549,0.35169193148612976,0.39640116691589355,0.37128472328186035
SCH_010,CLS_0209,P001843,0.5091667175292969,0.5270697474479675,0.46541208028793335
SCH_010,CLS_0209,P002129,0.4975135624408722,0.5039598345756531,0.48937854170799255
SCH_010,CLS_0209,P002733,0.3788682818412781,0.4296939969062805,0.4010142683982849
SCH_010,CLS_0209,P002860,0.48291632533073425,0.4689674377441406,0.43521010875701904
SCH_010,CLS_0209,P004577,0.43434038758277893,0.4319723844528198,0.40607750415802
SCH_010,CLS_0209,P004786,0.5066376328468323,0.5335582494735718,0.49906614422798157
SCH_010,CLS_0209,P005093,0.5343647599220276,0.5470516085624695,0.5145382881164551
SCH_010,CLS_0209,P005184,0.46055176854133606,0.4566299021244049,0.4241052269935608
SCH_010,CLS_0209,P007693,0.5250284671783447,0.535873293876648,0.48974350094795227
SCH_010,CLS_0215,P000778,0.44848859310150146,0.444101482629776,0.41053593158721924
SCH_010,CLS_0215,P001404,0.4157043695449829,0.4059288799762726,0.38778117299079895
SCH_010,CLS_0215,P004054,0.3871349096298218,0.441901296377182,0.43006566166877747
SCH_010,CLS_0215,P004421,0.41711732745170593,0.46202266216278076,0.4397812783718109
SCH_010,CLS_0215,P005025,0.4227448105812073,0.4565441608428955,0.449981153011322
SCH_010,CLS_0215,P005164,0.3468727171421051,0.3853795826435089,0.33755677938461304
SCH_010,CLS_0215,P005763,0.36006873846054077,0.338936448097229,0.39214250445365906
SCH_010,CLS_0215,P006497,0.30013328790664673,0.34406715631484985,0.29129552841186523
SCH_010,CLS_0215,P006517,0.46441954374313354,0.4819449782371521,0.4484032988548279
SCH_010,CLS_0215,P006798,0.4497212767601013,0.4685719907283783,0.4523308277130127
SCH_010,CLS_0236,P000073,0.35748565196990967,0.41861602663993835,0.34923088550567627
SCH_010,CLS_0236,P001514,0.38113945722579956,0.38418298959732056,0.4081541895866394
SCH_010,CLS_0236,P002088,0.46558400988578796,0.45797163248062134,0.4190329909324646
SCH_010,CLS_0236,P002684,0.39904606342315674,0.41446158289909363,0.38945385813713074
SCH_010,CLS_0236,P004854,0.30310285091400146,0.3472488820552826,0.28687989711761475
SCH_010,CLS_0236,P005952,0.49263671040534973,0.5279743671417236,0.5002211928367615
SCH_010,CLS_0236,P006439,0.4280734062194824,0.4403226673603058,0.4273248016834259
SCH_010,CLS_0236,P006765,0.4837472438812256,0.5147531628608704,0.4902307391166687
SCH_010,CLS_0239,P000173,0.49001678824424744,0.525437593460083,0.4891996681690216
SCH_010,CLS_0239,P005803,0.472487211227417,0.5154966115951538,0.4651726484298706
SCH_010,CLS_0241,P006510,0.5172685384750366,0.5161294937133789,0.4827898144721985
SCH_010,CLS_0242,P001212,0.5067633390426636,0.49354588985443115,0.4728730022907257
SCH_010,CLS_0242,P001243,0.44221583008766174,0.4538887143135071,0.45421820878982544
SCH_010,CLS_0242,P001596,0.5654714107513428,0.5652491450309753,0.5165645480155945
SCH_010,CLS_0242,P002280,0.5461425185203552,0.5601928234100342,0.5207385420799255
SCH_010,CLS_0242,P002329,0.4742843210697174,0.4728538990020752,0.44655904173851013
SCH_010,CLS_0242,P002427,0.5558245778083801,0.5802225470542908,0.5365056991577148
SCH_010,CLS_0242,P003903,0.5812715888023376,0.5952788591384888,0.5366803407669067
SCH_010,CLS_0242,P004152,0.4741117060184479,0.4433121681213379,0.4432682991027832
SCH_010,CLS_0242,P004290,0.5299469828605652,0.5255309343338013,0.48022738099098206
SCH_010,CLS_0242,P004590,0.5378273129463196,0.5378970503807068,0.5177015066146851
SCH_010,CLS_0242,P005458,0.5406062006950378,0.5271897912025452,0.4955451488494873
SCH_010,CLS_0242,P005638,0.513778567314148,0.5044666528701782,0.48175013065338135
SCH_010,CLS_0242,P006666,0.5852850675582886,0.5987542867660522,0.5277822613716125
SCH_010,CLS_0242,P007500,0.30931323766708374,0.3624494969844818,0.3020877540111542
